order_date,total_sales,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend,is_month_start,is_month_end,is_holiday_season,total_sales_lag_1,total_sales_lag_7,total_sales_lag_14,total_sales_lag_30,total_sales_roll_mean_7,total_sales_roll_std_7,total_sales_roll_mean_30,total_sales_roll_std_30
2017-02-22,983.17,2017,2,22,2,53,8,1,0,0,0,0,1524.126,407.072,742.1405000000001,668.6505000000001,496.5702857142859,606.4543122582086,521.66425,675.3612184217076
2017-02-23,57.576,2017,2,23,3,54,8,1,0,0,0,0,983.17,1135.638,121.83,31.36,578.8700000000001,630.8826667371189,532.1482333333333,680.1459191179579
2017-02-24,0.0,2017,2,24,4,55,8,1,0,0,0,0,57.576,0.0,0.0,858.712,424.86114285714297,603.2969649074006,533.0221,679.4968399157411
2017-02-25,46.72,2017,2,25,5,56,8,1,1,0,0,0,0.0,0.0,69.93,0.0,424.86114285714297,603.2969649074006,504.3983666666667,683.3795788033315
2017-02-26,0.0,2017,2,26,6,57,8,1,1,0,0,0,46.72,392.66,516.5605,0.0,431.5354285714287,598.0489497498993,505.95570000000004,682.2427727834555
2017-02-27,243.892,2017,2,27,0,58,9,1,0,0,0,0,0.0,16.496,146.82,39.68,375.441142857143,620.3037995905565,505.95570000000004,682.2427727834555
2017-02-28,147.584,2017,2,28,1,59,9,1,0,0,1,0,243.892,1524.126,788.1305000000001,0.0,407.9262857142858,604.1160750191776,512.7627666666666,678.4382445707641
2017-03-01,1550.5650000000005,2017,3,1,2,60,9,1,0,1,0,0,147.584,983.17,407.072,2042.529,211.27742857142871,351.4062902656848,517.6822333333333,675.1188641541664
2017-03-02,0.0,2017,3,2,3,61,9,1,0,0,0,0,1550.5650000000005,57.576,1135.638,831.2045,292.3338571428573,561.6642428083538,501.28343333333333,641.9635952184341
2017-03-03,3634.9455,2017,3,3,4,62,9,1,0,0,0,0,0.0,0.0,0.0,161.97,284.1087142857145,566.0792923865966,473.57661666666667,645.1625726578808
2017-03-04,315.45,2017,3,4,5,63,9,1,1,0,0,0,3634.9455,46.72,0.0,747.4745,803.386642857143,1365.1933333699412,589.3424666666667,862.3526397207821
2017-03-05,162.344,2017,3,5,6,64,9,1,1,0,0,0,315.45,0.0,392.66,500.6405000000001,841.776642857143,1343.9827776176046,574.9416500000001,863.2277043962474
2017-03-06,811.303,2017,3,6,0,65,10,1,0,0,0,0,162.344,243.892,16.496,197.868,864.968642857143,1328.3457103272217,563.6651,866.435451601727
2017-03-07,21.072,2017,3,7,1,66,10,1,0,0,0,0,811.303,147.584,1524.126,2937.3885,946.0273571428572,1301.1638479746628,584.1129333333334,864.7418382241569
2017-03-08,1327.4905,2017,3,8,2,67,10,1,0,0,0,0,21.072,1550.5650000000005,983.17,132.224,927.9542142857144,1314.9086346175009,486.9023833333333,746.975220599097
2017-03-09,635.6,2017,3,9,3,68,10,1,0,0,0,0,1327.4905,0.0,57.576,638.8225000000001,896.0864285714287,1299.9220788891057,526.7446,759.1818869085978
2017-03-10,1364.5030000000002,2017,3,10,4,69,10,1,0,0,0,0,635.6,3634.9455,0.0,742.1405000000001,986.8864285714287,1248.0621164496213,526.6371833333334,759.165709982492
2017-03-11,896.0219999999999,2017,3,11,5,70,10,1,1,0,0,0,1364.5030000000002,315.45,46.72,121.83,662.5375000000001,538.5034998469574,547.3826,773.6236044398212
2017-03-12,1249.0210000000002,2017,3,12,6,71,10,1,1,0,0,0,896.0219999999999,162.344,0.0,0.0,745.4763571428573,520.5460941804914,573.1890000000001,771.8492408290751
2017-03-13,4306.799,2017,3,13,0,72,11,1,0,0,0,0,1249.0210000000002,811.303,243.892,69.93,900.7159285714288,477.9518815810591,614.8230333333333,773.5495380574765
2017-03-14,669.3679999999999,2017,3,14,1,73,11,1,0,0,0,0,4306.799,21.072,147.584,516.5605,1400.0725000000002,1367.3902348583315,756.052,1018.5926267182058
2017-03-15,954.6005,2017,3,15,2,74,11,1,0,0,0,0,669.3679999999999,1327.4905,1550.5650000000005,146.82,1492.6862142857146,1277.4180934681594,761.1455833333333,1017.7354313153512
2017-03-16,0.0,2017,3,16,3,75,11,1,0,0,0,0,954.6005,635.6,0.0,788.1305000000001,1439.4162142857147,1293.1334472718431,788.0716,1011.5889755423076
2017-03-17,1488.1650000000002,2017,3,17,4,76,11,1,0,0,0,0,0.0,1364.5030000000002,3634.9455,407.072,1348.6162142857142,1378.480487488486,761.8005833333334,1021.7700541214248
2017-03-18,690.5225,2017,3,18,5,77,11,1,1,0,0,0,1488.1650000000002,896.0219999999999,315.45,1135.638,1366.2822142857144,1379.5100330105713,797.8370166666667,1027.8739595284458
2017-03-19,138.68,2017,3,19,6,78,11,1,1,0,0,0,690.5225,1249.0210000000002,162.344,0.0,1336.925142857143,1393.3031044890167,782.9998333333334,1026.0406670789098
2017-03-20,731.7915000000002,2017,3,20,0,79,12,1,0,0,0,0,138.68,4306.799,811.303,0.0,1178.305,1466.270955058076,787.6225000000001,1022.6982954454802
2017-03-21,617.9165,2017,3,21,1,80,12,1,0,0,0,0,731.7915000000002,669.3679999999999,21.072,392.66,667.5896428571431,497.6262733177865,812.0155500000001,1011.9349776901694
2017-03-22,226.468,2017,3,22,2,81,12,1,0,0,0,0,617.9165,954.6005,1327.4905,16.496,660.2394285714288,497.9754890878578,819.5241,1009.5489533537742
2017-03-23,0.0,2017,3,23,3,82,12,1,0,0,0,0,226.468,0.0,635.6,1524.126,556.2205000000001,502.26937921100216,826.5231666666666,1004.5049456228949
2017-03-24,745.774,2017,3,24,4,83,12,1,0,0,0,0,0.0,1488.1650000000002,1364.5030000000002,983.17,556.2205000000001,502.26937921100216,775.7189666666667,1006.5464036355411
2017-03-25,560.1605000000001,2017,3,25,5,84,12,1,1,0,0,0,745.774,690.5225,896.0219999999999,57.576,450.164642857143,316.83913904900527,767.8057666666667,1005.7921295015052
2017-03-26,682.246,2017,3,26,6,85,12,1,1,0,0,0,560.1605000000001,138.68,1249.0210000000002,0.0,431.54150000000016,303.92479309554864,784.5585833333333,997.7074921101613
2017-03-27,92.7,2017,3,27,0,86,13,1,0,0,0,0,682.246,731.7915000000002,4306.799,46.72,509.1937857142858,285.5104857824726,807.3001166666668,986.9249932797268
2017-03-28,125.3,2017,3,28,1,87,13,1,0,0,0,0,92.7,617.9165,669.3679999999999,0.0,417.8950000000001,304.04672836411515,808.8327833333333,985.738093307077
2017-03-29,2003.7680000000005,2017,3,29,2,88,13,1,0,0,0,0,125.3,226.468,954.6005,243.892,347.52121428571445,307.0294295682312,813.00945,982.4527948204837
2017-03-30,11.34,2017,3,30,3,89,13,1,0,0,0,0,2003.7680000000005,0.0,0.0,147.584,601.4212142857144,688.3368226173824,871.6719833333334,999.6889825902554
2017-03-31,640.762,2017,3,31,4,90,13,1,0,0,1,0,11.34,745.774,1488.1650000000002,1550.5650000000005,603.0412142857145,686.6968617818155,867.1305166666667,1003.3944588557772
2017-04-01,1344.6285,2017,4,1,5,91,13,2,1,1,0,0,640.762,560.1605000000001,690.5225,0.0,588.0395000000001,684.201521169328,836.8037500000002,995.7458024680069
2017-04-02,500.6405000000001,2017,4,2,6,92,13,2,1,0,0,0,1344.6285,682.246,138.68,3634.9455,700.1063571428573,740.7796728687723,881.6247000000001,987.0045125281747
2017-04-03,441.198,2017,4,3,0,93,14,2,0,0,0,0,500.6405000000001,92.7,731.7915000000002,315.45,674.1627142857144,744.679267648044,777.1478666666667,840.5267354383859
2017-04-04,882.0505,2017,4,4,1,94,14,2,0,0,0,0,441.198,125.3,617.9165,162.344,723.9481428571431,710.1768345161637,781.3394666666667,838.4559064368551
2017-04-05,777.7905000000001,2017,4,5,2,95,14,2,0,0,0,0,882.0505,2003.7680000000005,226.468,811.303,832.0553571428572,659.6606937944046,805.3296833333334,830.3917296141618
2017-04-06,500.6405000000001,2017,4,6,3,96,14,2,0,0,0,0,777.7905000000001,11.34,0.0,21.072,656.9157142857146,413.56786654116434,804.2126000000001,830.4059581289938
2017-04-07,1042.861,2017,4,7,4,97,14,2,0,0,0,0,500.6405000000001,640.762,745.774,1327.4905,726.8157857142859,316.1439759658464,820.1982166666666,819.3527349937724
2017-04-08,2318.2525,2017,4,8,5,98,14,2,1,0,0,0,1042.861,1344.6285,560.1605000000001,635.6,784.2585000000001,333.9320656217702,810.7105666666666,814.9119058627305
2017-04-09,1041.913,2017,4,9,6,99,14,2,1,0,0,0,2318.2525,500.6405000000001,682.246,1364.5030000000002,923.347642857143,654.8239297975946,866.7989833333335,859.149592989022
2017-04-10,871.7245000000001,2017,4,10,0,100,15,2,0,0,0,0,1041.913,441.198,92.7,896.0219999999999,1000.672285714286,627.9980077933451,856.0459833333334,854.7128876920552
2017-04-11,0.0,2017,4,11,1,101,15,2,0,0,0,0,871.7245000000001,882.0505,125.3,1249.0210000000002,1062.1760714285715,583.5846171463694,855.2360666666666,854.6852121919021
2017-04-12,1404.8825000000002,2017,4,12,2,102,15,2,0,0,0,0,0.0,777.7905000000001,2003.7680000000005,4306.799,936.1688571428573,710.4052940737294,813.6020333333333,865.1983611568226
2017-04-13,6.12,2017,4,13,3,103,15,2,0,0,0,0,1404.8825000000002,500.6405000000001,11.34,669.3679999999999,1025.753428571429,726.4623296050007,716.8714833333335,574.6051562936543
2017-04-14,1033.6765,2017,4,14,4,104,15,2,0,0,0,0,6.12,1042.861,640.762,954.6005,955.1076428571431,805.7561717256541,694.7632166666667,589.0731852553605
2017-04-15,1580.9285,2017,4,15,5,105,15,2,1,0,0,0,1033.6765,2318.2525,1344.6285,0.0,953.7955714285716,805.5969228411468,697.3990833333335,590.4512498793115
2017-04-16,735.7965,2017,4,16,6,106,15,2,1,0,0,0,1580.9285,1041.913,500.6405000000001,1488.1650000000002,848.4635714285715,625.5407795327638,750.0967,596.5791926691636
2017-04-17,421.085,2017,4,17,0,107,16,2,0,0,0,0,735.7965,871.7245000000001,441.198,690.5225,804.732642857143,620.4423193610063,725.0177500000001,580.0679606114543
2017-04-18,1460.2425,2017,4,18,1,108,16,2,0,0,0,0,421.085,0.0,882.0505,138.68,740.3555714285716,635.5284918332073,716.0365,582.7003617999843
2017-04-19,1414.132,2017,4,19,2,109,16,2,0,0,0,0,1460.2425,1404.8825000000002,777.7905000000001,731.7915000000002,948.9616428571431,590.0387204971369,760.0885833333334,587.4825338145185
2017-04-20,0.0,2017,4,20,3,110,16,2,0,0,0,0,1414.132,6.12,500.6405000000001,617.9165,950.2830000000001,591.2390325140689,782.8332666666668,599.4361875657796
2017-04-21,271.616,2017,4,21,4,111,16,2,0,0,0,0,0.0,1033.6765,1042.861,226.468,949.4087142857144,592.8701685164666,762.2360500000001,615.6939334066359
2017-04-22,993.4755,2017,4,22,5,112,16,2,1,0,0,0,271.616,1580.9285,2318.2525,0.0,840.5429285714288,642.6909325945801,763.7409833333334,614.3930072874948
2017-04-23,720.368,2017,4,23,6,113,16,2,1,0,0,0,993.4755,735.7965,1041.913,745.774,756.6210714285717,563.3570861830215,796.8568333333334,598.3731429409473
2017-04-24,781.9805000000001,2017,4,24,0,114,17,2,0,0,0,0,720.368,421.085,871.7245000000001,560.1605000000001,754.4170000000001,563.4823061718578,796.0099666666666,598.4659036716033
2017-04-25,108.42,2017,4,25,1,115,17,2,0,0,0,0,781.9805000000001,1460.2425,0.0,682.246,805.9735000000002,544.0767212558402,803.4039666666667,596.8195422922096
2017-04-26,434.646,2017,4,26,2,116,17,2,0,0,0,0,108.42,1414.132,1404.8825000000002,92.7,612.8560000000001,512.1147740875624,784.2764333333333,609.8886557761574
2017-04-27,0.0,2017,4,27,3,117,17,2,0,0,0,0,434.646,0.0,6.12,125.3,472.92942857142873,371.0859534784909,795.6746333333334,599.6270941395964
2017-04-28,486.672,2017,4,28,4,118,17,2,0,0,0,0,0.0,271.616,1033.6765,2003.7680000000005,472.92942857142873,371.0859534784909,791.4979666666666,604.8710191820206
2017-04-29,0.0,2017,4,29,5,119,17,2,1,0,0,0,486.672,993.4755,1580.9285,11.34,503.6517142857145,360.3894789168978,740.9281,561.9179115204719
2017-04-30,142.208,2017,4,30,6,120,17,2,1,0,1,0,0.0,720.368,735.7965,640.762,361.726642857143,329.6518582877465,740.5501,562.429208005905
2017-05-01,517.866,2017,5,1,0,121,18,2,0,1,0,0,142.208,781.9805000000001,421.085,1344.6285,279.1323571428573,295.4753755434866,723.9316333333334,572.7502376533353
2017-05-02,767.316,2017,5,2,1,122,18,2,0,0,0,0,517.866,108.42,1460.2425,500.6405000000001,241.4017142857144,230.21963169238265,696.3728833333334,561.6372651678363
2017-05-03,1099.013,2017,5,3,2,123,18,2,0,0,0,0,767.316,434.646,1414.132,441.198,335.5297142857144,292.9412938330415,705.2620666666667,560.541835887939
2017-05-04,0.0,2017,5,4,3,124,18,2,0,0,0,0,1099.013,0.0,0.0,882.0505,430.4392857142858,413.30285748376224,727.1892333333333,562.7179513597684
2017-05-05,1516.0405,2017,5,5,4,125,18,2,0,0,0,0,0.0,486.672,271.616,777.7905000000001,430.4392857142858,413.30285748376224,697.7875499999999,577.2043709769148
2017-05-06,236.96,2017,5,6,5,126,18,2,1,0,0,0,1516.0405,0.0,993.4755,500.6405000000001,577.4919285714287,584.3674688540372,722.3958833333332,596.1587385941386
2017-05-07,1336.6665,2017,5,7,6,127,18,2,1,0,0,0,236.96,142.208,720.368,1042.861,611.3433571428571,551.2645560022864,713.6065333333335,601.4610651270762
2017-05-08,834.8285000000001,2017,5,8,0,128,19,2,0,0,0,0,1336.6665,517.866,781.9805000000001,2318.2525,781.9802857142859,566.5013404989965,723.4000500000001,609.3474407308486
2017-05-09,927.4965,2017,5,9,1,129,19,2,0,0,0,0,834.8285000000001,767.316,108.42,1041.913,827.2606428571431,554.4106503541828,673.9525833333333,530.5603805748998
2017-05-10,519.6725,2017,5,10,2,130,19,2,0,0,0,0,927.4965,1099.013,434.646,871.7245000000001,850.1435714285716,554.8296259914307,670.1387,528.2302425079574
2017-05-11,5.98,2017,5,11,3,131,19,2,0,0,0,0,519.6725,0.0,0.0,0.0,767.380642857143,554.7285677729226,658.4036333333335,527.5074888434293
2017-05-12,787.5585000000001,2017,5,12,4,132,19,2,0,0,0,0,5.98,1516.0405,486.672,1404.8825000000002,768.2349285714287,553.3527329987695,658.6029666666668,527.2511811835209
2017-05-13,0.0,2017,5,13,5,133,19,2,1,0,0,0,787.5585000000001,236.96,0.0,6.12,664.1660714285716,447.68728320619164,638.0255,508.846357727226
2017-05-14,455.93,2017,5,14,6,134,19,2,1,0,0,0,0.0,1336.6665,142.208,1033.6765,630.314642857143,492.12693649172604,637.8215,509.1095873708859
2017-05-15,637.7125000000001,2017,5,15,0,135,20,2,0,0,0,0,455.93,834.8285000000001,517.866,1580.9285,504.495142857143,381.61864936038955,618.5632833333334,504.5257778899222
2017-05-16,828.5405000000001,2017,5,16,1,136,20,2,0,0,0,0,637.7125000000001,927.4965,767.316,735.7965,476.3357142857144,359.83163301708646,587.12275,470.7443198063387
2017-05-17,346.922,2017,5,17,2,137,20,2,0,0,0,0,828.5405000000001,519.6725,1099.013,421.085,462.19914285714304,340.5818752933201,590.2142166666667,472.05705950254566
2017-05-18,122.22,2017,5,18,3,138,20,2,0,0,0,0,346.922,5.98,0.0,1460.2425,437.52050000000014,341.9791581517385,587.7421166666667,473.1661962073816
2017-05-19,1440.6885,2017,5,19,4,139,20,2,0,0,0,0,122.22,787.5585000000001,1516.0405,1414.132,454.1262142857144,319.6235863200282,543.1413666666666,450.61178118503096
2017-05-20,1060.034,2017,5,20,5,140,20,2,1,0,0,0,1440.6885,0.0,236.96,0.0,547.4305000000002,485.4797709312975,544.0265833333334,452.40434339982266
2017-05-21,822.4545000000002,2017,5,21,6,141,20,2,1,0,0,0,1060.034,455.93,1336.6665,271.616,698.8639285714287,450.3149380823649,579.36105,449.837671968028
2017-05-22,1637.0005,2017,5,22,0,142,21,2,0,0,0,0,822.4545000000002,637.7125000000001,834.8285000000001,993.4755,751.2245714285716,438.5140700921588,597.7223333333333,448.0816316634353
2017-05-23,1182.3550000000002,2017,5,23,1,143,21,2,0,0,0,0,1637.0005,828.5405000000001,927.4965,720.368,893.9800000000002,545.1036226539915,619.1731666666667,481.81451938634433
2017-05-24,277.756,2017,5,24,2,144,21,2,0,0,0,0,1182.3550000000002,346.922,519.6725,781.9805000000001,944.5249285714289,554.3497753250716,634.5727333333333,492.4264581938562
2017-05-25,544.9605000000001,2017,5,25,3,145,21,2,0,0,0,0,277.756,122.22,5.98,108.42,934.6440714285717,567.2433582575391,617.76525,495.8150750856695
2017-05-26,1975.356,2017,5,26,4,146,21,2,0,0,0,0,544.9605000000001,1440.6885,787.5585000000001,434.646,995.0355714285716,482.5074517598571,632.3166,486.6727558072034
2017-05-27,1504.091,2017,5,27,5,147,21,2,1,0,0,0,1975.356,1060.034,0.0,0.0,1071.416642857143,594.2030768804112,683.6736,543.1141267784219
2017-05-28,2079.5645,2017,5,28,6,148,21,2,1,0,0,0,1504.091,822.4545000000002,455.93,486.672,1134.8533571428575,616.0860055192359,733.8099666666666,547.2338322462347
2017-05-29,583.8755000000001,2017,5,29,0,149,22,2,0,0,0,0,2079.5645,1637.0005,637.7125000000001,0.0,1314.4405000000002,688.7787624383984,786.9063833333333,597.404799890267
2017-05-30,4067.924500000001,2017,5,30,1,150,22,2,0,0,0,0,583.8755000000001,1182.3550000000002,828.5405000000001,142.208,1163.9940714285715,720.8488598003449,806.3689,580.1461929260864
2017-05-31,438.859,2017,5,31,2,151,22,2,0,0,1,0,4067.924500000001,277.756,346.922,517.866,1576.218285714286,1314.0720212652898,937.2261166666667,818.818439014254
2017-06-01,0.0,2017,6,1,3,152,22,2,0,1,0,0,438.859,544.9605000000001,122.22,767.316,1599.2330000000004,1288.7064418953887,934.5925500000001,820.3393799655322
2017-06-02,157.844,2017,6,2,4,153,22,2,0,0,0,0,0.0,1975.356,1440.6885,1099.013,1521.3815000000002,1376.4819560485246,909.0153500000001,837.5168602911245
2017-06-03,0.0,2017,6,3,5,154,22,2,1,0,0,0,157.844,1504.091,1060.034,0.0,1261.7369285714287,1446.2278517412549,877.64305,847.7197182527634
2017-06-04,1467.3135,2017,6,4,6,155,22,2,1,0,0,0,0.0,2079.5645,822.4545000000002,1516.0405,1046.866785714286,1514.3486128726252,877.64305,847.7197182527634
2017-06-05,659.82,2017,6,5,0,156,23,2,0,0,0,0,1467.3135,583.8755000000001,1637.0005,236.96,959.4023571428576,1461.521525355277,876.0188166666667,846.5001719481844
2017-06-06,2740.405,2017,6,6,1,157,23,2,0,0,0,0,659.82,4067.924500000001,1182.3550000000002,1336.6665,970.2515714285718,1458.5481505354478,890.11415,838.9792463146902
2017-06-07,51.562,2017,6,7,2,158,23,2,0,0,0,0,2740.405,438.859,277.756,834.8285000000001,780.6059285714288,1004.1815526319803,936.9054333333335,901.5538999144942
2017-06-08,0.0,2017,6,8,3,159,23,2,0,0,0,0,51.562,0.0,544.9605000000001,927.4965,725.2777857142858,1036.3050714544247,910.7965500000001,915.840422028903
2017-06-09,1301.1130000000005,2017,6,9,4,160,23,2,0,0,0,0,0.0,157.844,1975.356,519.6725,725.2777857142858,1036.3050714544247,879.88,930.7902307343592
2017-06-10,577.3565000000001,2017,6,10,5,161,23,2,1,0,0,0,1301.1130000000005,0.0,1504.091,5.98,888.6019285714286,1021.9630513619567,905.9280166666667,931.2963893069715
2017-06-11,1221.3445000000002,2017,6,11,6,162,23,2,1,0,0,0,577.3565000000001,1467.3135,2079.5645,787.5585000000001,971.0814285714288,959.6953617336292,924.9739000000002,918.0047031667858
2017-06-12,2455.2245000000003,2017,6,12,0,163,24,2,0,0,0,0,1221.3445000000002,659.82,583.8755000000001,0.0,935.9430000000003,942.853249103268,939.4334333333335,919.1811688392964
2017-06-13,430.4380000000001,2017,6,13,1,164,24,2,0,0,0,0,2455.2245000000003,2740.405,4067.924500000001,455.93,1192.4293571428573,1088.217893421617,1021.2742500000002,941.6800177169869
2017-06-14,1951.1975,2017,6,14,2,165,24,2,0,0,0,0,430.4380000000001,51.562,438.859,637.7125000000001,862.4340714285718,868.6611459312687,1020.4245166666667,942.2190994404415
2017-06-15,173.488,2017,6,15,3,166,24,2,0,0,0,0,1951.1975,0.0,0.0,828.5405000000001,1133.8105714285716,869.8475893904008,1064.2073500000001,954.2624859946079
2017-06-16,147.27499999999998,2017,6,16,4,167,24,2,0,0,0,0,173.488,1301.1130000000005,157.844,346.922,1158.5945714285717,833.8867104638923,1042.3722666666667,967.2468722326586
2017-06-17,2934.5905,2017,6,17,5,168,24,2,1,0,0,0,147.27499999999998,577.3565000000001,0.0,122.22,993.7605714285717,911.4518012041511,1035.7173666666667,972.8672209086851
2017-06-18,541.938,2017,6,18,6,169,24,2,1,0,0,0,2934.5905,1221.3445000000002,1467.3135,1440.6885,1330.5082857142859,1139.0128485454309,1129.46305,1016.3362598470743
2017-06-19,17.12,2017,6,19,0,170,25,2,0,0,0,0,541.938,2455.2245000000003,659.82,1060.034,1233.4502142857145,1178.14020767928,1099.5047000000002,1020.0852182272505
2017-06-20,1229.548,2017,6,20,1,171,25,2,0,0,0,0,17.12,430.4380000000001,2740.405,822.4545000000002,885.1495714285717,1115.4684751224668,1064.7409,1039.070950580187
2017-06-21,577.108,2017,6,21,2,172,25,2,0,0,0,0,1229.548,1951.1975,51.562,1637.0005,999.3081428571429,1101.9862311866234,1078.3106833333336,1038.4557381008497
2017-06-22,0.0,2017,6,22,3,173,25,2,0,0,0,0,577.108,173.488,0.0,1182.3550000000002,803.009642857143,1023.7732355540127,1042.9809333333333,1036.8211258178637
2017-06-23,1778.861,2017,6,23,4,174,25,2,0,0,0,0,0.0,147.27499999999998,1301.1130000000005,277.756,778.2256428571429,1043.4635505632505,1003.5691000000002,1053.6754829865508
2017-06-24,1334.7925,2017,6,24,5,175,25,2,1,0,0,0,1778.861,2934.5905,577.3565000000001,544.9605000000001,1011.3093571428573,1061.1136734040633,1053.6059333333333,1053.6617760889133
2017-06-25,893.266,2017,6,25,6,176,25,2,1,0,0,0,1334.7925,541.938,1221.3445000000002,1975.356,782.7667857142859,682.6153636159195,1079.9336666666668,1050.3766522387994
2017-06-26,1715.9905,2017,6,26,0,177,26,2,0,0,0,0,893.266,17.12,2455.2245000000003,1504.091,832.9565000000001,674.8284878712435,1043.8640000000003,1037.0627499490815
2017-06-27,739.6885000000001,2017,6,27,1,178,26,2,0,0,0,0,1715.9905,1229.548,430.4380000000001,2079.5645,1075.6522857142859,636.947416439662,1050.927316666667,1041.0194555774083
2017-06-28,877.156,2017,6,28,2,179,26,2,0,0,0,0,739.6885000000001,577.108,1951.1975,583.8755000000001,1005.6723571428573,644.0910274010047,1006.2647833333335,1023.9688941494105
2017-06-29,191.88,2017,6,29,3,180,26,2,0,0,0,0,877.156,0.0,173.488,4067.924500000001,1048.5363571428572,620.3637773971669,1016.0408000000001,1021.1934506452933
2017-06-30,586.7305000000001,2017,6,30,4,181,26,2,0,0,1,0,191.88,1778.861,147.27499999999998,438.859,1075.9477857142858,568.3718288391062,886.8393166666667,853.1220968655791
2017-07-01,725.0665000000001,2017,7,1,5,182,26,3,1,1,0,0,586.7305000000001,1334.7925,2934.5905,0.0,905.6434285714288,496.73949616453024,891.7683666666667,850.8687674726542
2017-07-02,744.9965000000001,2017,7,2,6,183,26,3,1,0,0,0,725.0665000000001,893.266,541.938,157.844,818.5397142857145,461.12732598608505,915.9372500000001,834.8108761511646
2017-07-03,641.4805000000001,2017,7,3,0,184,27,3,0,0,0,0,744.9965000000001,1715.9905,17.12,0.0,797.3583571428574,460.527686823205,935.5090000000001,823.2272601054508
2017-07-04,872.7765,2017,7,4,1,185,27,3,0,0,0,0,641.4805000000001,739.6885000000001,1229.548,1467.3135,643.8569285714287,219.0846770951244,956.8916833333334,806.2460826309823
2017-07-05,0.0,2017,7,5,2,186,27,3,0,0,0,0,872.7765,877.156,577.108,659.82,662.8695000000001,234.05081692570354,937.0737833333334,800.5539479829584
2017-07-06,0.0,2017,7,6,3,187,27,3,0,0,0,0,0.0,191.88,0.0,2740.405,537.5615000000001,319.43734787944874,915.0797833333334,817.321901284499
2017-07-07,1582.9115000000002,2017,7,7,4,188,27,3,0,0,0,0,0.0,586.7305000000001,1778.861,51.562,510.1500714285716,359.7356152433919,823.73295,757.2106062367483
2017-07-08,1767.9535000000003,2017,7,8,5,189,27,3,1,0,0,0,1582.9115000000002,725.0665000000001,1334.7925,0.0,652.4616428571431,544.6164880446289,874.7779333333334,754.9744354835278
2017-07-09,573.286,2017,7,9,6,190,27,3,1,0,0,0,1767.9535000000003,744.9965000000001,893.266,1301.1130000000005,801.4455000000002,690.81111800399,933.7097166666667,753.33609883464
2017-07-10,895.895,2017,7,10,0,191,28,3,0,0,0,0,573.286,641.4805000000001,1715.9905,577.3565000000001,776.9154285714287,696.1774440419566,909.4488166666667,752.815529020129
2017-07-11,0.0,2017,7,11,1,192,28,3,0,0,0,0,895.895,872.7765,739.6885000000001,1221.3445000000002,813.2603571428574,694.5676164908751,920.0667666666667,750.2119602686313
2017-07-12,95.76,2017,7,12,2,193,28,3,0,0,0,0,0.0,0.0,877.156,2455.2245000000003,688.5780000000003,757.5811781835149,879.3552833333334,766.2662140004508
2017-07-13,0.0,2017,7,13,3,194,28,3,0,0,0,0,95.76,0.0,191.88,430.4380000000001,702.2580000000002,743.81437777037,800.7064666666666,718.5435964498051
2017-07-14,2071.4645,2017,7,14,4,195,28,3,0,0,0,0,0.0,1582.9115000000002,586.7305000000001,1951.1975,702.258,743.81437777037,786.3585333333334,730.391919182307
2017-07-15,380.2,2017,7,15,5,196,28,3,1,0,0,0,2071.4645,1767.9535000000003,725.0665000000001,173.488,772.0512857142859,854.8525316228489,790.3674333333333,737.3031870998079
2017-07-16,910.17,2017,7,16,6,197,28,3,1,0,0,0,380.2,573.286,744.9965000000001,147.27499999999998,573.8007857142858,738.3811673041871,797.2578333333335,732.2882525827752
2017-07-17,2088.5205,2017,7,17,0,198,29,3,0,0,0,0,910.17,895.895,641.4805000000001,2934.5905,621.9270714285716,749.2408932885836,822.6876666666667,722.1139379556289
2017-07-18,2401.8515,2017,7,18,1,199,29,3,0,0,0,0,2088.5205,0.0,872.7765,541.938,792.302142857143,934.5957861689361,794.4853333333333,649.6775242152645
2017-07-19,1532.1945,2017,7,19,2,200,29,3,0,0,0,0,2401.8515,95.76,0.0,17.12,1135.423785714286,1031.147816438269,856.48245,710.6306631428193
2017-07-20,89.95,2017,7,20,3,201,29,3,0,0,0,0,1532.1945,0.0,0.0,1229.548,1340.6287142857145,927.4838443778469,906.9849333333334,702.7145560174554
2017-07-21,991.095,2017,7,21,4,202,29,3,0,0,0,0,89.95,2071.4645,1582.9115000000002,577.108,1353.4787142857144,906.1929272871442,868.9983333333333,715.364251727706
2017-07-22,902.8385,2017,7,22,5,203,29,3,1,0,0,0,991.095,380.2,1767.9535000000003,0.0,1199.1402142857146,854.0286381427206,882.7979000000001,713.5300577232143
2017-07-23,654.587,2017,7,23,6,204,29,3,1,0,0,0,902.8385,910.17,573.286,1778.861,1273.8028571428572,791.0224973889691,912.8925166666668,693.7784618528142
2017-07-24,326.964,2017,7,24,0,205,30,3,0,0,0,0,654.587,2088.5205,895.895,1334.7925,1237.2910000000004,816.1052997021925,875.4167166666667,675.5129679972066
2017-07-25,2110.5330000000004,2017,7,25,1,206,30,3,0,0,0,0,326.964,2401.8515,0.0,893.266,985.6400714285716,780.7019723209305,841.8224333333334,676.9386546842256
2017-07-26,0.0,2017,7,26,2,207,30,3,0,0,0,0,2110.5330000000004,1532.1945,95.76,1715.9905,944.0231428571431,695.7704274929565,882.3979999999999,715.5109360130924
